MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
6/25/2021 21:16:28,0,Zoom.exe,0
6/25/2021 21:16:30,0,Zoom.exe,0
6/25/2021 21:16:36,0,Zoom.exe,0
6/25/2021 21:17:44,0,Zoom.exe,0
6/25/2021 21:17:47,0,Zoom.exe,0
6/25/2021 21:17:48,0,Zoom.exe,0
6/25/2021 21:17:49,0,chrome.exe,0
6/25/2021 21:17:55,0,Zoom.exe,0
6/25/2021 21:20:45,0,chrome.exe,0
6/25/2021 21:20:46,0,chrome.exe,0
6/25/2021 21:20:46,0,chrome.exe,0
6/25/2021 21:20:53,0,chrome.exe,0
6/25/2021 21:20:55,0,chrome.exe,0
6/25/2021 21:21:01,0,Zoom.exe,0
6/25/2021 21:21:08,0,chrome.exe,0
6/25/2021 21:21:51,0,Zoom.exe,0
6/25/2021 21:22:20,0,Zoom.exe,0
6/25/2021 21:22:21,0,Zoom.exe,0
6/25/2021 21:22:35,0,Zoom.exe,0
6/25/2021 21:23:11,0,Zoom.exe,0
6/25/2021 21:23:12,0,Zoom.exe,0
6/25/2021 21:23:12,0,Zoom.exe,0
6/25/2021 21:23:13,0,Zoom.exe,0
6/25/2021 21:23:15,0,Zoom.exe,0
6/25/2021 21:25:08,0,Zoom.exe,0
6/25/2021 21:25:12,0,Zoom.exe,0
6/25/2021 21:25:29,0,Zoom.exe,0
6/25/2021 21:25:32,0,Zoom.exe,0
6/25/2021 21:25:44,0,Zoom.exe,0
6/25/2021 21:26:45,0,Zoom.exe,0
6/25/2021 21:27:02,0,Zoom.exe,0
6/25/2021 21:27:09,0,Zoom.exe,0
6/25/2021 21:27:10,0,chrome.exe,0
6/25/2021 21:27:13,0,Zoom.exe,0
6/25/2021 21:27:21,0,Zoom.exe,0
6/25/2021 21:27:22,0,Zoom.exe,0
6/25/2021 21:27:29,0,Zoom.exe,0
6/25/2021 21:27:32,0,Zoom.exe,0
6/25/2021 21:28:01,0,Zoom.exe,0
6/25/2021 21:28:25,0,Zoom.exe,0
6/25/2021 21:29:17,0,chrome.exe,0
6/25/2021 21:29:22,0,chrome.exe,0
6/25/2021 21:29:39,0,chrome.exe,0
6/25/2021 21:29:40,0,chrome.exe,0
6/25/2021 21:29:40,0,chrome.exe,0
6/25/2021 21:29:54,0,Zoom.exe,0
6/25/2021 21:29:59,0,chrome.exe,0
6/25/2021 21:30:20,0,Zoom.exe,0
6/25/2021 21:30:27,0,chrome.exe,0
6/25/2021 21:30:48,0,Zoom.exe,0
6/25/2021 21:30:51,0,chrome.exe,0
6/25/2021 21:30:56,0,Zoom.exe,0
6/25/2021 21:31:08,0,Zoom.exe,0
6/25/2021 21:31:18,0,chrome.exe,0
6/25/2021 21:31:22,0,Zoom.exe,0
6/25/2021 21:31:35,0,Zoom.exe,0
6/25/2021 21:31:52,0,Zoom.exe,0
6/25/2021 21:32:11,0,chrome.exe,0
6/25/2021 21:32:30,0,Zoom.exe,0
6/25/2021 21:32:32,0,OUTLOOK.EXE,0
6/25/2021 21:32:33,0,OUTLOOK.EXE,0
6/25/2021 21:32:33,0,OUTLOOK.EXE,0
6/25/2021 21:32:39,0,OUTLOOK.EXE,0
6/25/2021 21:32:40,0,OUTLOOK.EXE,0
6/25/2021 21:32:43,0,Zoom.exe,0
6/25/2021 21:32:44,0,OUTLOOK.EXE,0
6/25/2021 21:32:47,0,Zoom.exe,0
6/25/2021 21:32:50,0,chrome.exe,0
6/25/2021 21:33:00,0,Zoom.exe,0
6/25/2021 21:33:02,0,chrome.exe,0
6/25/2021 21:33:29,0,Zoom.exe,0
6/25/2021 21:33:32,0,chrome.exe,0
6/25/2021 21:33:51,0,OUTLOOK.EXE,0
6/25/2021 21:33:51,0,OUTLOOK.EXE,0
6/25/2021 21:33:59,0,OUTLOOK.EXE,0
6/25/2021 21:34:00,0,OUTLOOK.EXE,0
6/25/2021 21:34:07,0,chrome.exe,0
6/25/2021 21:35:11,0,Zoom.exe,0
6/25/2021 21:36:09,0,chrome.exe,0
6/25/2021 21:36:25,0,OUTLOOK.EXE,0
6/25/2021 21:36:43,0,Zoom.exe,0
6/25/2021 21:40:09,0,chrome.exe,0
6/25/2021 21:40:38,0,Zoom.exe,0
6/25/2021 21:41:09,0,Zoom.exe,0
6/25/2021 21:41:14,0,Zoom.exe,0
6/25/2021 21:41:14,0,Zoom.exe,0
6/25/2021 21:41:16,0,chrome.exe,0
6/25/2021 21:41:17,0,explorer.exe,0
6/25/2021 21:41:18,0,OUTLOOK.EXE,0
